Store_ID,Product_ID,Best_Model_1,Best1_MAE_Sales,Best1_RMSE_Sales,Best1_MAPE_Sales,Best1_R2_Sales,Best1_MAE_Profit,Best1_RMSE_Profit,Best1_MAPE_Profit,Best1_R2_Profit,Best_Model_2,Best2_MAE_Sales,Best2_RMSE_Sales,Best2_MAPE_Sales,Best2_R2_Sales,Best2_MAE_Profit,Best2_RMSE_Profit,Best2_MAPE_Profit,Best2_R2_Profit
3,16,Prophet,76.41449674968965,92.9719610032533,285.6524479905482,0.1618494941674523,4144.274784261783,5503.817725137815,285.6524479905482,0.4009813427069586,RF,83.83662068965516,100.11600272029268,339.50696024616485,0.028092280531878733,4630.064404137931,6032.549474277647,339.50696024616485,0.280362064614724
3,17,RF,81.67075862068964,100.76757675719527,269.803540741582,0.1022095352693766,4458.043740689655,5951.790666616712,269.803540741582,0.24424238451983327,GB,82.76838840827229,103.00385926776742,248.70875717477938,0.061918972627779345,4382.791095927847,6046.979597393634,248.70875717477938,0.2198749154900984
3,18,RF,85.76599999999999,108.01114742916825,271.81458231612703,0.07678684803829117,4697.041491034483,6465.702702896696,271.81458231612703,0.28042605107390484,GB,88.52043439640241,112.10015201770564,273.53282012574755,0.005563110674838834,4958.439590663548,6935.556118552646,273.53282012574755,0.1720453509794757
3,19,GB,88.95778191040357,110.32356118072022,395.6376567288834,0.1339527568738973,4835.510218351899,6596.056543901493,395.6376567288834,0.3622802021825948,RF,89.53696551724138,110.41443588776693,370.8040155878845,0.13252542435450776,4836.268544137931,6640.242030318514,370.8040155878844,0.35370770491694037
3,2,Prophet,80.54979314095254,96.41486477727463,268.63878317284133,0.24436186855767372,4368.017030796419,5992.0133653006515,268.63878317284133,0.5308205224727549,RF,86.62806896551726,105.60996648697181,256.91021336163897,0.09335831674905659,4801.547943448276,6867.958326256084,256.91021336163897,0.38361968132266155
3,20,RF,80.41951724137931,99.82214333503363,411.64788353820126,0.07311231270170937,4377.6851351724135,5916.188360011329,411.6478835382013,0.11973826321590675,Prophet,81.76554646605005,98.78433434747306,405.32328386424206,0.09228505206609894,4413.760341412201,5733.566357111481,405.32328386424206,0.17324367639808158
3,3,RF,78.91358620689655,98.03471872338092,397.58132325984303,0.10485730234111734,4523.984347586207,6111.7219992108185,397.58132325984315,0.24462406675782544,Prophet,80.53554756249292,97.99062675173023,367.34075226394054,0.10566231777415935,4607.896258809461,6140.999041627479,367.34075226394054,0.23736976346732863
3,4,GB,81.6185945329597,104.8661091944446,263.63839148903486,0.06230006070519589,4238.249764183724,6070.84003285514,263.63839148903486,0.33067867433806786,Prophet,82.62324896370531,103.15988762034635,249.2338366937536,0.09256547470296916,4460.340572522288,6255.4945254144395,249.2338366937536,0.2893424397457588
3,5,RF,80.46820689655172,99.49481612904124,202.50575200669783,0.07226667384271146,4249.6703420689655,5739.540545155134,202.50575200669783,0.24053786601774985,Prophet,81.0589095374861,100.32291880294467,196.2079849207967,0.056759221015231565,4284.195750139733,5703.67728758261,196.2079849207967,0.2499991432769445
3,6,Prophet,78.34527208588801,99.67558003124834,187.23250510250256,0.1867299182403528,4160.088369056223,5950.094208605412,187.23250510250256,0.3771678359518007,GB,79.58827469619699,102.19518317883522,218.62253141352593,0.14509451070683255,4201.984288215608,6055.508672826679,218.62253141352593,0.3549036137545769
3,7,Prophet,73.24037416372474,93.08156944215423,149.48938274206708,0.18541244489412267,4298.1264870639625,6173.4913358468175,149.48938274206708,0.4078924859029076,GB,77.75441793365714,98.02752382828017,175.06672261379623,0.09654517568080723,4583.412274170455,6474.6260536104655,175.0667226137962,0.3487192114461386
3,8,RF,81.1491724137931,100.59217667187745,360.8472349085888,0.048447246025163704,4390.422119310345,5870.919372111631,360.8472349085888,0.22680255048580988,Prophet,81.37137614889768,101.51034910158691,321.345401838851,0.030997044450509992,4342.916326630913,5865.7546023605755,321.345401838851,0.22816234782356148
3,9,Prophet,86.67971784206452,105.98374259382265,280.38329882853986,0.10929399306274024,4479.321898407176,6144.842192184539,280.38329882853986,0.4164750006876121,RF,92.55144827586206,113.9193256167079,391.28461126822395,-0.029083674639753587,4918.053866206897,6826.600483174521,391.28461126822395,0.2798101889357848
